,id,rodada_id,pontos,preco,variacao,media
5370,91712,20,0.0,1.0,0.0,0.0
5371,91712,21,0.0,1.0,0.0,0.0
5372,91712,22,0.0,1.0,0.0,0.0
5373,91712,23,0.0,1.0,0.0,0.0
5374,91712,24,0.0,1.0,0.0,0.0
5375,91712,25,0.0,1.0,0.0,0.0
5376,101717,14,-2.6,11.41,-0.59,3.35
5377,101717,15,0.0,11.41,0.0,3.35
5378,101717,16,-2.5,10.92,-0.49,2.93
5379,101717,17,2.7,11.67,0.75,2.91
5380,101717,18,2.4,11.58,-0.09,2.88
5381,101717,19,0.7,11.19,-0.39,2.75
5382,101717,20,2.0,11.3,0.11,2.71
5383,101717,21,0.0,11.3,0.0,2.71
5384,101717,22,1.3,11.18,-0.12,2.64
5385,101717,23,1.8,11.2,0.02,2.6
5386,101717,24,0.0,11.2,0.0,2.6
5387,101717,25,1.2,10.79,-0.41,2.53
5388,87342,14,0.0,12.38,0.0,3.08
5389,87342,15,0.0,12.38,0.0,3.08
5390,87342,16,0.0,12.38,0.0,3.08
5391,87342,17,0.0,12.38,0.0,3.08
5392,87342,18,5.6,12.58,0.2,3.58
5393,87342,19,0.0,12.58,0.0,3.58
5394,87342,20,8.7,13.05,0.47,4.43
5395,87342,21,2.2,12.1,-0.95,4.11
5396,87342,22,0.0,12.1,0.0,4.11
5397,87342,23,7.5,13.02,0.92,4.53
5398,87342,24,0.0,13.02,0.0,4.53
5399,87342,25,0.0,13.02,0.0,4.53
5400,87225,14,3.5,8.98,-0.19,5.33
5401,87225,15,7.2,9.78,0.8,5.56
5402,87225,16,0.0,9.78,0.0,5.56
5403,87225,17,5.4,9.54,-0.24,5.54
5404,87225,18,-0.6,8.52,-1.02,4.93
5405,87225,19,6.5,9.7,1.18,5.07
5406,87225,20,1.7,8.93,-0.77,4.79
5407,87225,21,0.0,8.93,0.0,4.79
5408,87225,22,0.0,8.93,0.0,4.79
5409,87225,23,0.0,8.93,0.0,4.79
5410,87225,24,0.0,8.93,0.0,4.79
5411,87225,25,0.0,8.93,0.0,4.79
5412,87393,14,0.0,8.64,0.0,3.37
5413,87393,15,-0.9,7.98,-0.66,3.06
5414,87393,16,7.2,9.35,1.37,3.34
5415,87393,17,3.4,8.84,-0.51,3.34
5416,87393,18,0.0,8.84,0.0,3.34
5417,87393,19,5.9,9.25,0.41,3.49
5418,87393,20,6.5,9.46,0.21,3.66
5419,87393,21,2.5,8.91,-0.55,3.6
5420,87393,22,0.7,8.66,-0.25,3.46
5421,87393,23,3.7,9.14,0.48,3.47
5422,87393,24,9.5,10.18,1.04,3.74
5423,87393,25,-0.4,8.52,-1.66,3.56
5424,87437,14,0.0,3.03,0.0,-0.25
5425,87437,15,0.0,3.03,0.0,-0.25
5426,87437,16,0.0,3.03,0.0,-0.25
5427,87437,17,0.0,3.03,0.0,-0.25
5428,87437,18,0.0,3.03,0.0,-0.25
5429,87437,19,0.0,3.03,0.0,-0.25
5430,87437,20,0.0,3.03,0.0,-0.25
5431,87437,21,0.0,3.03,0.0,-0.25
5432,87437,22,0.0,3.03,0.0,-0.25
5433,87437,23,0.0,3.03,0.0,-0.25
5434,87437,24,0.0,3.03,0.0,-0.25
5435,87437,25,0.0,3.03,0.0,-0.25
5436,87552,14,0.0,5.3,-1.41,2.87
5437,87552,15,0.5,5.32,0.02,2.57
5438,87552,16,-0.3,5.09,-0.23,2.25
5439,87552,17,0.6,5.19,0.1,2.08
5440,87552,18,5.7,6.12,0.93,2.41
5441,87552,19,0.0,6.12,0.0,2.41
5442,87552,20,0.0,6.12,0.0,2.41
5443,87552,21,0.0,6.12,0.0,2.41
5444,87552,22,1.0,5.38,-0.74,2.29
5445,87552,23,4.9,6.07,0.69,2.49
5446,87552,24,2.5,5.71,-0.36,2.49
5447,87552,25,7.3,6.53,0.82,2.81
5448,87470,14,4.2,4.17,0.84,1.41
5449,87470,15,0.7,3.64,-0.53,1.35
5450,87470,16,14.4,6.25,2.61,2.44
5451,87470,17,7.7,5.56,-0.69,2.84
5452,87470,18,0.0,5.56,0.0,2.84
5453,87470,19,0.0,5.56,0.0,2.84
5454,87470,20,3.0,4.9,-0.66,2.85
5455,87470,21,0.0,4.9,0.0,2.85
5456,87470,22,2.9,4.98,0.08,2.85
5457,87470,23,-0.5,4.41,-0.57,2.64
5458,87470,24,-0.5,4.33,-0.08,2.46
5459,87470,25,2.2,4.71,0.38,2.45
5460,87258,14,1.2,7.33,-2.7,4.15
5461,87258,15,2.2,7.5,0.17,4.01
5462,87258,16,1.1,7.25,-0.25,3.82
5463,87258,17,4.0,7.77,0.52,3.83
5464,87258,18,0.0,7.77,0.0,3.83
5465,87258,19,-1.1,6.82,-0.95,3.54
5466,87258,20,3.9,7.6,0.78,3.56
5467,87258,21,7.0,8.28,0.68,3.74
5468,87258,22,-1.2,7.01,-1.27,3.49
5469,87258,23,-1.8,6.79,-0.22,3.24
5470,87258,24,0.0,6.79,0.0,3.24
5471,87258,25,0.0,6.79,0.0,3.24
5472,87747,14,0.0,3.81,0.0,2.39
5473,87747,15,2.6,4.19,0.38,2.41
5474,87747,16,0.4,3.81,-0.38,2.21
5475,87747,17,4.2,4.51,0.7,2.39
5476,87747,18,3.1,4.43,-0.08,2.45
5477,87747,19,-0.1,3.9,-0.53,2.25
5478,87747,20,10.5,5.8,1.9,2.84
5479,87747,21,7.7,5.64,-0.16,3.16
5480,87747,22,0.4,4.56,-1.08,2.99
5481,87747,23,2.7,4.95,0.39,2.97
5482,87747,24,5.4,5.46,0.51,3.1
5483,87747,25,6.2,5.66,0.2,3.26
5484,87679,14,0.0,5.38,0.0,2.87
5485,87679,15,-2.3,4.35,-1.03,1.58
5486,87679,16,0.0,4.35,0.0,1.58
5487,87679,17,0.0,4.35,0.0,1.58
5488,87679,18,0.0,4.35,0.0,1.58
5489,87679,19,0.0,4.35,0.0,1.58
5490,87679,20,0.0,4.35,0.0,1.58
5491,87679,21,0.0,4.35,0.0,1.58
5492,87679,22,0.0,4.35,0.0,1.58
5493,87679,23,0.0,4.35,0.0,1.58
5494,87679,24,0.0,4.35,0.0,1.58
5495,87679,25,0.0,4.35,0.0,1.58
5496,91808,14,0.0,3.0,0.0,0.0
5497,91808,15,0.0,3.0,0.0,0.0
5498,91808,16,0.0,3.0,0.0,0.0
5499,91808,17,0.0,3.0,0.0,0.0
5500,91808,18,0.0,3.0,0.0,0.0
5501,91808,19,0.0,3.0,0.0,0.0
5502,91808,20,0.0,3.0,0.0,0.0
5503,91808,21,0.0,3.0,0.0,0.0
5504,91808,22,0.0,3.0,0.0,0.0
5505,91808,23,0.0,3.0,0.0,0.0
5506,91808,24,0.0,3.0,0.0,0.0
5507,91808,25,0.0,3.0,0.0,0.0
5508,91772,14,0.0,8.03,0.0,2.92
5509,91772,15,0.0,8.03,0.0,2.92
5510,91772,16,0.0,8.03,0.0,2.92
5511,91772,17,0.0,8.03,0.0,2.92
5512,91772,18,0.0,8.03,0.0,2.92
5513,91772,19,0.0,8.03,0.0,2.92
5514,91772,20,0.0,8.03,0.0,2.92
5515,91772,21,0.0,8.03,0.0,2.92
5516,91772,22,0.0,8.03,0.0,2.92
5517,91772,23,0.0,8.03,0.0,2.92
5518,91772,24,0.0,8.03,0.0,2.92
5519,91772,25,0.0,8.03,0.0,2.92
5520,87863,14,20.5,18.19,3.69,12.25
5521,87863,15,11.1,17.18,-1.01,12.11
5522,87863,16,12.8,17.72,0.54,12.19
5523,87863,17,17.6,19.02,1.3,12.73
5524,87863,18,0.0,19.02,0.0,12.73
5525,87863,19,0.6,16.23,-2.79,11.63
5526,87863,20,11.6,18.05,1.82,11.63
5527,87863,21,16.7,19.33,1.28,12.02
5528,87863,22,8.3,18.35,-0.98,11.75
5529,87863,23,0.0,18.35,0.0,11.75
5530,87863,24,0.0,18.35,0.0,11.75
5531,87863,25,0.0,18.35,0.0,11.75
5532,87877,14,-0.8,4.73,-1.37,2.55
5533,87877,15,0.0,4.73,0.0,2.55
5534,87877,16,2.0,5.07,0.34,2.5
5535,87877,17,0.0,5.07,0.0,2.5
5536,87877,18,0.0,5.07,0.0,2.5
5537,87877,19,0.0,5.07,0.0,2.5
5538,87877,20,8.0,6.06,0.99,2.96
5539,87877,21,0.0,6.06,0.0,2.96
5540,87877,22,0.2,4.93,-1.13,2.75
5541,87877,23,-2.3,4.42,-0.51,2.39
5542,87877,24,0.0,4.42,0.0,2.39
5543,87877,25,0.0,4.42,0.0,2.39
5544,94067,14,0.0,4.25,0.0,2.0
5545,94067,15,2.1,4.27,0.02,2.05
5546,94067,16,0.0,4.27,0.0,2.05
5547,94067,17,0.2,3.87,-0.4,1.43
5548,94067,18,0.0,3.87,0.0,1.43
5549,94067,19,0.0,3.87,0.0,1.43
5550,94067,20,0.0,3.87,0.0,1.43
5551,94067,21,1.5,3.92,0.05,1.45
5552,94067,22,0.0,3.92,0.0,1.45
5553,94067,23,0.0,3.92,0.0,1.45
5554,94067,24,0.0,3.92,0.0,1.45
5555,94067,25,2.7,4.03,0.11,1.7
5556,91888,14,0.3,6.04,0.24,1.97
5557,91888,15,0.0,6.04,0.0,1.97
5558,91888,16,0.0,6.04,0.0,1.97
5559,91888,17,0.0,6.04,0.0,1.97
5560,91888,18,0.0,6.04,0.0,1.97
5561,91888,19,0.0,6.04,0.0,1.97
5562,91888,20,0.0,6.04,0.0,1.97
5563,91888,21,0.0,6.04,0.0,1.97
5564,91888,22,0.0,6.04,0.0,1.97
5565,91888,23,0.0,6.04,0.0,1.97
5566,91888,24,0.0,6.04,0.0,1.97
5567,91888,25,0.0,6.04,0.0,1.97
5568,91972,14,0.0,3.0,0.0,0.0
5569,91972,15,0.0,3.0,0.0,0.0
5570,91972,16,0.0,3.0,0.0,0.0
5571,91972,17,0.0,3.0,0.0,0.0
5572,91972,18,0.0,3.0,0.0,0.0
5573,91972,19,0.0,3.0,0.0,0.0
5574,91972,20,0.0,3.0,0.0,0.0
5575,91972,21,0.0,3.0,0.0,0.0
5576,91972,22,0.0,3.0,0.0,0.0
5577,91972,23,0.0,3.0,0.0,0.0
5578,91972,24,0.0,3.0,0.0,0.0
5579,91972,25,0.0,3.0,0.0,0.0
5580,87929,14,,,,
5581,87929,15,,,,
5582,87929,16,,,,
5583,87929,17,0.0,2.0,0.0,0.0
5584,87929,18,0.0,2.0,0.0,0.0
5585,87929,19,4.0,2.99,0.99,4.0
5586,87929,20,0.0,2.99,0.0,4.0
5587,87929,21,-0.8,2.2,-0.79,1.6
5588,87929,22,0.0,2.2,0.0,1.6
5589,87929,23,0.0,2.2,0.0,1.6
5590,87929,24,0.0,2.2,0.0,1.6
5591,87929,25,0.0,2.2,0.0,1.6
5592,87999,14,1.2,3.78,0.16,1.73
5593,87999,15,0.0,3.78,0.0,1.73
5594,87999,16,0.0,3.78,0.0,1.73
5595,87999,17,-0.3,3.38,-0.4,1.5
5596,87999,18,14.4,6.23,2.85,2.79
5597,87999,19,-0.8,3.9,-2.33,2.46
5598,87999,20,4.5,4.81,0.91,2.63
5599,87999,21,3.1,4.72,-0.09,2.67
5600,87999,22,3.0,4.82,0.1,2.69
5601,87999,23,6.4,5.53,0.71,2.94
5602,87999,24,4.3,5.3,-0.23,3.02
5603,87999,25,10.5,6.48,1.18,3.46
5604,92085,14,0.0,2.0,0.0,0.0
5605,92085,15,-1.6,1.24,-0.76,-1.6
5606,92085,16,0.0,1.24,0.0,-1.6
5607,92085,17,0.0,1.24,0.0,-1.6
5608,92085,18,0.0,1.24,0.0,-1.6
5609,92085,19,0.0,1.24,0.0,-1.6
5610,92085,20,0.0,1.24,0.0,-1.6
5611,92085,21,0.0,1.24,0.0,-1.6
5612,92085,22,0.0,1.24,0.0,-1.6
5613,92085,23,0.0,1.24,0.0,-1.6
5614,92085,24,0.0,1.24,0.0,-1.6
5615,92085,25,0.0,1.24,0.0,-1.6
5616,88125,14,0.0,1.98,0.0,-0.28
5617,88125,15,0.0,1.98,0.0,-0.28
5618,88125,16,0.0,1.98,0.0,-0.28
5619,88125,17,0.0,1.98,0.0,-0.28
5620,88125,18,0.0,1.98,0.0,-0.28
5621,88125,19,0.0,1.98,0.0,-0.28
5622,88125,20,0.0,1.98,0.0,-0.28
5623,88125,21,0.0,1.98,0.0,-0.28
5624,88125,22,0.0,1.98,0.0,-0.28
5625,88125,23,0.0,1.98,0.0,-0.28
5626,88125,24,-0.5,1.66,-0.32,-0.32
5627,88125,25,2.5,2.15,0.49,0.15
5628,92155,14,5.9,5.28,1.38,1.98
5629,92155,15,-1.9,3.89,-1.39,1.2
5630,92155,16,0.0,3.89,0.0,1.2
5631,92155,17,0.0,3.89,0.0,1.2
5632,92155,18,0.0,3.89,0.0,1.2
5633,92155,19,1.7,4.07,0.18,1.28
5634,92155,20,4.8,4.73,0.66,1.78
5635,92155,21,0.0,4.73,0.0,1.78
5636,92155,22,0.0,4.73,0.0,1.78
5637,92155,23,0.0,4.73,0.0,1.78
5638,92155,24,0.0,4.73,0.0,1.78
5639,92155,25,0.0,4.73,0.0,1.78
5640,92146,14,0.0,4.46,-0.14,3.12
5641,92146,15,0.0,4.46,0.0,3.12
5642,92146,16,-0.3,4.26,-0.2,2.74
5643,92146,17,2.7,4.77,0.51,2.74
5644,92146,18,-0.6,4.21,-0.56,2.44
5645,92146,19,0.0,4.21,0.0,2.44
5646,92146,20,-2.3,3.75,-0.46,2.04
5647,92146,21,0.0,3.75,0.0,2.04
5648,92146,22,3.0,4.6,0.85,2.11
5649,92146,23,2.0,4.47,-0.13,2.1
5650,92146,24,-0.5,4.02,-0.45,1.93
5651,92146,25,3.0,4.55,0.53,2.0
5652,88065,14,2.2,14.72,0.66,7.24
5653,88065,15,2.1,14.63,-0.09,6.84
5654,88065,16,11.6,16.29,1.66,7.18
5655,88065,17,0.0,16.29,0.0,7.18
5656,88065,18,0.0,16.29,0.0,7.18
5657,88065,19,0.7,14.34,-1.95,6.75
5658,88065,20,5.4,15.03,0.69,6.67
5659,88065,21,0.0,15.03,0.0,6.67
5660,88065,22,13.1,16.59,1.56,7.05
5661,88065,23,6.3,15.62,-0.97,7.01
5662,88065,24,8.2,15.94,0.32,7.07
5663,88065,25,11.8,16.53,0.59,7.31
5664,92496,14,12.5,8.63,1.34,4.09
5665,92496,15,4.2,7.54,-1.09,4.1
5666,92496,16,9.6,8.65,1.11,4.52
5667,92496,17,8.3,8.74,0.09,4.79
5668,92496,18,4.5,8.28,-0.46,4.77
5669,92496,19,8.3,9.06,0.78,4.99
5670,92496,20,3.3,8.33,-0.73,4.89
5671,92496,21,0.0,8.33,0.0,4.89
5672,92496,22,0.2,7.85,-0.48,4.63
5673,92496,23,0.0,7.85,0.0,4.63
5674,92496,24,1.7,7.94,0.09,4.48
5675,92496,25,0.0,7.94,0.0,4.48
5676,92696,14,7.5,2.81,1.58,0.87
5677,92696,15,0.5,1.83,-0.98,0.82
5678,92696,16,2.7,2.28,0.45,1.05
5679,92696,17,0.0,2.28,0.0,1.05
5680,92696,18,0.0,2.28,0.0,1.05
5681,92696,19,0.0,2.28,0.0,1.05
5682,92696,20,0.0,2.28,0.0,1.05
5683,92696,21,0.0,2.28,0.0,1.05
5684,92696,22,0.0,1.86,-0.42,0.93
5685,92696,23,3.7,2.54,0.68,1.21
5686,92696,24,1.2,2.18,-0.36,1.21
5687,92696,25,0.0,2.18,0.0,1.21
5688,101719,14,0.0,2.0,0.0,0.0
5689,101719,15,0.0,2.0,0.0,0.0
5690,101719,16,0.0,2.0,0.0,0.0
5691,101719,17,0.0,2.0,0.0,0.0
5692,101719,18,0.0,2.0,0.0,0.0
5693,101719,19,0.0,2.0,0.0,0.0
5694,101719,20,0.0,2.0,0.0,0.0
5695,101719,21,0.0,2.0,0.0,0.0
5696,101719,22,0.0,2.0,0.0,0.0
5697,101719,23,0.0,2.0,0.0,0.0
5698,101719,24,0.0,2.0,0.0,0.0
5699,101719,25,0.0,2.0,0.0,0.0
5700,101889,14,,,,
5701,101889,15,,,,
5702,101889,16,,,,
5703,101889,17,,,,
5704,101889,18,,,,
5705,101889,19,,,,
5706,101889,20,,,,
5707,101889,21,,,,
5708,101889,22,,,,
5709,101889,23,0.0,1.0,0.0,0.0
5710,101889,24,1.5,1.48,0.48,1.5
5711,101889,25,4.9,3.02,1.54,3.2
5712,92841,14,0.0,2.0,0.0,0.0
5713,92841,15,0.0,2.0,0.0,0.0
5714,92841,16,0.0,2.0,0.0,0.0
5715,92841,17,0.0,2.0,0.0,0.0
5716,92841,18,0.0,2.0,0.0,0.0
5717,92841,19,0.0,2.0,0.0,0.0
5718,92841,20,0.0,2.0,0.0,0.0
5719,92841,21,0.0,2.0,0.0,0.0
5720,92841,22,0.0,2.0,0.0,0.0
5721,92841,23,0.0,2.0,0.0,0.0
5722,92841,24,0.0,2.0,0.0,0.0
5723,92841,25,0.0,2.0,0.0,0.0
5724,101721,14,0.0,1.0,0.0,0.0
5725,101721,15,0.0,1.0,0.0,0.0
5726,101721,16,0.0,1.0,0.0,0.0
5727,101721,17,0.0,1.0,0.0,0.0
5728,101721,18,0.0,1.0,0.0,0.0
5729,101721,19,0.0,1.0,0.0,0.0
5730,101721,20,0.0,1.0,0.0,0.0
5731,101721,21,0.0,1.0,0.0,0.0
5732,101721,22,0.0,1.0,0.0,0.0
5733,101721,23,0.0,1.0,0.0,0.0
5734,101721,24,0.0,1.0,0.0,0.0
5735,101721,25,0.0,1.0,0.0,0.0
5736,93108,14,0.0,6.58,0.0,3.64
5737,93108,15,6.7,7.44,0.86,3.95
5738,93108,16,0.0,7.44,0.0,3.95
5739,93108,17,12.4,8.68,1.24,4.72
5740,93108,18,7.4,8.17,-0.51,4.94
5741,93108,19,2.7,7.48,-0.69,4.77
5742,93108,20,0.0,7.48,0.0,4.77
5743,93108,21,0.0,7.48,0.0,4.77
5744,93108,22,0.0,6.97,-0.51,4.43
5745,93108,23,1.9,7.25,0.28,4.26
5746,93108,24,1.7,7.17,-0.08,4.1
5747,93108,25,5.0,7.68,0.51,4.15
5748,101720,14,0.0,2.57,0.0,0.7
5749,101720,15,0.0,2.57,0.0,0.7
5750,101720,16,0.0,2.57,0.0,0.7
5751,101720,17,0.0,2.57,0.0,0.7
5752,101720,18,0.0,2.57,0.0,0.7
5753,101720,19,0.0,2.57,0.0,0.7
5754,101720,20,0.0,2.57,0.0,0.7
5755,101720,21,0.0,2.57,0.0,0.7
5756,101720,22,0.0,2.57,0.0,0.7
5757,101720,23,0.0,2.57,0.0,0.7
5758,101720,24,0.0,2.57,0.0,0.7
5759,101720,25,0.0,2.57,0.0,0.7
5760,92981,14,0.0,3.9,0.0,2.18
5761,92981,15,10.7,5.73,1.83,3.88
5762,92981,16,2.8,4.62,-1.11,3.7
5763,92981,17,0.0,4.62,0.0,3.7
5764,92981,18,7.6,5.57,0.95,4.26
5765,92981,19,0.0,5.57,0.0,4.26
5766,92981,20,-0.4,4.29,-1.28,3.68
5767,92981,21,0.0,4.29,0.0,3.68
5768,92981,22,-0.3,4.26,-0.03,3.24
5769,92981,23,0.0,4.26,0.0,3.24
5770,92981,24,4.3,4.98,0.72,3.35
5771,92981,25,3.7,4.91,-0.07,3.38
5772,88224,14,0.0,2.22,0.0,-0.3
5773,88224,15,0.0,2.22,0.0,-0.3
5774,88224,16,0.0,2.22,0.0,-0.3
5775,88224,17,0.0,2.22,0.0,-0.3
5776,88224,18,0.0,2.22,0.0,-0.3
5777,88224,19,0.0,2.22,0.0,-0.3
5778,88224,20,0.0,2.22,0.0,-0.3
5779,88224,21,0.0,2.22,0.0,-0.3
5780,88224,22,0.0,2.22,0.0,-0.3
5781,88224,23,0.0,2.22,0.0,-0.3
5782,88224,24,0.0,2.22,0.0,-0.3
5783,88224,25,0.0,2.22,0.0,-0.3
5784,92182,14,0.0,5.73,0.0,5.83
5785,92182,15,3.2,5.51,-0.22,5.3
5786,92182,16,4.4,5.83,0.32,5.15
5787,92182,17,4.4,6.01,0.18,5.04
5788,92182,18,4.4,6.16,0.15,4.96
5789,92182,19,1.2,5.66,-0.5,4.54
5790,92182,20,-1.8,5.05,-0.61,3.91
5791,92182,21,4.7,6.17,1.12,3.98
5792,92182,22,5.3,6.47,0.3,4.09
5793,92182,23,2.4,6.06,-0.41,3.96
5794,92182,24,5.9,6.71,0.65,4.1
5795,92182,25,1.2,5.93,-0.78,3.91
5796,92708,14,1.7,10.68,-0.58,4.33
5797,92708,15,0.0,10.68,0.0,4.33
5798,92708,16,0.0,10.68,0.0,4.33
5799,92708,17,0.0,10.68,0.0,4.33
5800,92708,18,0.0,10.68,0.0,4.33
5801,92708,19,0.0,10.68,0.0,4.33
5802,92708,20,1.5,9.84,-0.84,4.02
5803,92708,21,0.0,9.84,0.0,4.02
5804,92708,22,0.0,9.84,0.0,4.02
5805,92708,23,-0.1,9.39,-0.45,3.61
5806,92708,24,0.0,9.39,0.0,3.61
5807,92708,25,1.7,9.38,-0.01,3.44
5808,94068,14,0.0,2.64,0.0,0.8
5809,94068,15,0.0,2.64,0.0,0.8
5810,94068,16,0.0,2.64,0.0,0.8
5811,94068,17,0.0,2.64,0.0,0.8
5812,94068,18,2.0,2.45,-0.19,1.4
5813,94068,19,9.5,3.9,1.45,4.1
5814,94068,20,-1.0,2.27,-1.63,2.83
5815,94068,21,0.0,2.27,0.0,2.83
5816,94068,22,2.1,2.78,0.51,2.68
5817,94068,23,-0.5,2.35,-0.43,2.15
5818,94068,24,5.3,3.35,1.0,2.6
5819,94068,25,0.5,2.59,-0.76,2.34
5820,93368,14,5.0,9.78,-0.35,4.77
5821,93368,15,5.2,9.96,0.18,4.8
5822,93368,16,5.6,10.1,0.14,4.86
5823,93368,17,4.9,10.11,0.01,4.86
5824,93368,18,3.7,9.98,-0.13,4.79
5825,93368,19,1.3,9.54,-0.44,4.58
5826,93368,20,-1.2,8.99,-0.55,4.26
5827,93368,21,-2.1,8.73,-0.26,3.93
5828,93368,22,-2.1,8.65,-0.08,3.63
5829,93368,23,0.0,8.65,0.0,3.63
5830,93368,24,4.2,9.5,0.85,3.66
5831,93368,25,5.4,9.66,0.16,3.74
5832,93151,14,0.0,3.0,0.0,0.0
5833,93151,15,0.0,3.0,0.0,0.0
5834,93151,16,0.0,3.0,0.0,0.0
5835,93151,17,0.0,3.0,0.0,0.0
5836,93151,18,0.0,3.0,0.0,0.0
5837,93151,19,0.0,3.0,0.0,0.0
5838,93151,20,0.0,3.0,0.0,0.0
5839,93151,21,0.0,3.0,0.0,0.0
5840,93151,22,0.0,3.0,0.0,0.0
5841,93151,23,0.0,3.0,0.0,0.0
5842,93151,24,0.0,3.0,0.0,0.0
5843,93151,25,0.0,3.0,0.0,0.0
5844,94138,14,0.0,2.41,0.0,0.67
5845,94138,15,0.0,2.41,0.0,0.67
5846,94138,16,0.0,2.41,0.0,0.67
5847,94138,17,0.0,2.41,0.0,0.67
5848,94138,18,0.0,2.41,0.0,0.67
5849,94138,19,0.0,2.41,0.0,0.67
5850,94138,20,0.0,2.41,0.0,0.67
5851,94138,21,0.0,2.41,0.0,0.67
5852,94138,22,0.0,2.41,0.0,0.67
5853,94138,23,0.0,2.41,0.0,0.67
5854,94138,24,0.0,2.41,0.0,0.67
5855,94138,25,0.0,2.41,0.0,0.67
5856,93414,14,1.9,7.01,0.15,2.1
5857,93414,15,0.0,7.01,0.0,2.1
5858,93414,16,4.8,7.46,0.45,2.31
5859,93414,17,-0.9,6.5,-0.96,2.08
5860,93414,18,-2.0,6.17,-0.33,1.81
5861,93414,19,0.0,6.17,0.0,1.81
5862,93414,20,0.0,6.17,0.0,1.81
5863,93414,21,0.0,6.17,0.0,1.81
5864,93414,22,0.0,6.17,0.0,1.81
5865,93414,23,-1.0,5.97,-0.2,1.63
5866,93414,24,0.0,5.97,0.0,1.63
5867,93414,25,-1.8,5.59,-0.38,1.43
5868,93377,14,0.0,4.0,0.0,0.0
5869,93377,15,0.0,4.0,0.0,0.0
5870,93377,16,0.0,4.0,0.0,0.0
5871,93377,17,0.0,4.0,0.0,0.0
5872,93377,18,0.0,4.0,0.0,0.0
5873,93377,19,0.0,4.0,0.0,0.0
5874,93377,20,0.0,4.0,0.0,0.0
5875,93377,21,0.0,4.0,0.0,0.0
5876,93377,22,0.0,4.0,0.0,0.0
5877,93377,23,0.0,4.0,0.0,0.0
5878,93377,24,0.0,4.0,0.0,0.0
5879,93377,25,0.0,4.0,0.0,0.0
5880,93659,14,0.0,1.0,0.0,0.0
5881,93659,15,0.0,1.0,0.0,0.0
5882,93659,16,0.0,1.0,0.0,0.0
5883,93659,17,0.0,1.0,0.0,0.0
5884,93659,18,0.0,1.0,0.0,0.0
5885,93659,19,0.0,1.0,0.0,0.0
5886,93659,20,0.0,1.0,0.0,0.0
5887,93659,21,0.0,1.0,0.0,0.0
5888,93659,22,0.0,1.0,0.0,0.0
5889,93659,23,0.0,1.0,0.0,0.0
5890,93659,24,0.0,1.0,0.0,0.0
5891,93659,25,0.0,1.0,0.0,0.0
5892,93785,14,0.0,3.0,0.0,0.0
5893,93785,15,0.0,3.0,0.0,0.0
5894,93785,16,0.0,3.0,0.0,0.0
5895,93785,17,0.0,3.0,0.0,0.0
5896,93785,18,0.0,3.0,0.0,0.0
5897,93785,19,0.0,3.0,0.0,0.0
5898,93785,20,0.0,3.0,0.0,0.0
5899,93785,21,0.0,3.0,0.0,0.0
5900,93785,22,0.0,3.0,0.0,0.0
5901,93785,23,0.0,3.0,0.0,0.0
5902,93785,24,0.0,3.0,0.0,0.0
5903,93785,25,0.0,3.0,0.0,0.0
5904,95494,14,0.5,5.0,-0.43,2.83
5905,95494,15,0.0,5.0,0.0,2.83
5906,95494,16,4.0,5.56,0.56,2.93
5907,95494,17,9.4,6.71,1.15,3.43
5908,95494,18,4.0,6.02,-0.69,3.47
5909,95494,19,0.0,6.02,0.0,3.47
5910,95494,20,0.0,6.02,0.0,3.47
5911,95494,21,0.2,5.33,-0.69,3.25
5912,95494,22,0.0,5.33,0.0,3.25
5913,95494,23,5.9,6.33,1.0,3.42
5914,95494,24,0.0,6.33,0.0,3.42
5915,95494,25,0.0,6.33,0.0,3.42
5916,101729,14,,,,
5917,101729,15,,,,
5918,101729,16,,,,
5919,101729,17,0.0,1.0,0.0,0.0
5920,101729,18,-0.5,0.77,-0.23,-0.5
5921,101729,19,0.0,0.77,0.0,-0.5
5922,101729,20,0.0,0.77,0.0,-0.5
5923,101729,21,0.0,0.77,0.0,-0.5
5924,101729,22,0.0,0.77,0.0,-0.5
5925,101729,23,0.0,0.77,0.0,-0.5
5926,101729,24,0.0,0.77,0.0,-0.5
5927,101729,25,0.0,0.77,0.0,-0.5
5928,101728,14,0.0,1.0,0.0,0.0
5929,101728,15,0.0,1.0,0.0,0.0
5930,101728,16,0.0,1.0,0.0,0.0
5931,101728,17,0.0,1.0,0.0,0.0
5932,101728,18,0.0,1.0,0.0,0.0
5933,101728,19,0.0,1.0,0.0,0.0
5934,101728,20,0.0,1.0,0.0,0.0
5935,101728,21,0.0,1.0,0.0,0.0
5936,101728,22,0.0,1.0,0.0,0.0
5937,101728,23,0.0,1.0,0.0,0.0
5938,101728,24,0.0,1.0,0.0,0.0
5939,101728,25,0.0,1.0,0.0,0.0
5940,101803,14,0.0,5.59,0.0,4.23
5941,101803,15,5.1,5.74,0.15,4.45
5942,101803,16,0.7,5.02,-0.72,3.7
5943,101803,17,0.0,5.02,0.0,3.7
5944,101803,18,0.0,4.81,-0.21,3.08
5945,101803,19,1.3,4.98,0.17,2.83
5946,101803,20,2.9,5.25,0.27,2.84
5947,101803,21,0.0,5.25,0.0,2.84
5948,101803,22,0.0,5.25,0.0,2.84
5949,101803,23,0.0,5.25,0.0,2.84
5950,101803,24,0.0,5.25,0.0,2.84
